HCPCS,Mod 1,Mod 2,Commercial,,,,,,,,
E1392,,,Prevailng State Rates,,,,,,,,
E1392,RR,,$37.96,,,,,,,,
E1399,,,Cost Invoice,,,,,,,,
E1399,RR,,Cost Invoice,,,,,,,,
E1594,RR,,Prevailng State Rates,,,,,,,,
E1800,RR,,$127.03,,,,,,,,
E1805,,,"$1,310.20",,,,,,,,
E1805,RR,,$131.02,,,,,,,,
E1806,RR,,Prevailng State Rates,,,,,,,,
E1810,RR,,Prevailng State Rates,,,,,,,,
E1815,,,"$1,310.24",,,,,,,,
E1815,RR,,$131.02,,,,,,,,
E1825,RR,,Prevailng State Rates,,,,,,,,
E1830,RR,,Prevailng State Rates,,,,,,,,
E1840,RR,,$534.73,,,,,,,,
E2000,RR,,Prevailng State Rates,,,,,,,,
E2100,,,Prevailng State Rates,,,,,,,,
E2102,,,$294.12,,,,,,,,
E2103,,,$323.30,,,,,,,,
E2201,,,$448.00,,,,,,,,
E2201,RR,,$44.81,,,,,,,,
E2202,RR,,$56.92,,,,,,,,
E2203,,,Prevailng State Rates,,,,,,,,
E2204,,,$969.75,,,,,,,,
E2205,,,$34.56,,,,,,,,
E2206,,,$48.04,,,,,,,,
E2207,,,Prevailng State Rates,,,,,,,,
E2208,,,$103.66,,,,,,,,
E2208,RR,,$10.37,,,,,,,,
E2209,,,$109.06,,,,,,,,
E2210,,,$6.76,,,,,,,,
E2211,,,$46.93,,,,,,,,
E2212,,,$6.92,,,,,,,,
E2213,,,$35.91,,,,,,,,
E2214,,,$36.73,,,,,,,,
E2215,,,$11.33,,,,,,,,
E2218,,,Prevailng State Rates,,,,,,,,
E2219,,,$50.23,,,,,,,,
E2220,,,Prevailng State Rates,,,,,,,,
E2221,,,Prevailng State Rates,,,,,,,,
E2222,,,$28.47,,,,,,,,
E2224,,,$117.74,,,,,,,,
E2225,,,$20.88,,,,,,,,
E2226,,,$45.55,,,,,,,,
E2231,,,$184.52,,,,,,,,
E2291,,,Prevailng State Rates,,,,,,,,
E2298,,,"$2,126.68",,,,,,,,
E2300,,,Prevailng State Rates,,,,,,,,
E2301,,,Prevailng State Rates,,,,,,,,
E2310,,,"$1,392.34",,,,,,,,
E2311,,,"$2,239.43",,,,,,,,
E2313,,,$517.65,,,,,,,,
E2322,,,Prevailng State Rates,,,,,,,,
E2323,,,$71.59,,,,,,,,
E2325,,,Prevailng State Rates,,,,,,,,
E2328,,,"$5,897.68",,,,,,,,
E2331,,,Prevailng State Rates,,,,,,,,
E2359,,,$174.16,,,,,,,,
E2361,,,$141.95,,,,,,,,
E2363,,,$189.28,,,,,,,,
E2365,,,$114.16,,,,,,,,
E2366,,,Prevailng State Rates,,,,,,,,
E2367,,,Prevailng State Rates,,,,,,,,
E2370,,,Prevailng State Rates,,,,,,,,
E2374,,,"$1,489.73",,,,,,,,
E2375,,,Prevailng State Rates,,,,,,,,
E2376,,,Prevailng State Rates,,,,,,,,
E2377,,,$459.11,,,,,,,,
E2378,,,Prevailng State Rates,,,,,,,,
E2381,,,Prevailng State Rates,,,,,,,,
E2383,,,Prevailng State Rates,,,,,,,,
E2386,,,$153.15,,,,,,,,
E2387,,,Prevailng State Rates,,,,,,,,
E2388,,,Prevailng State Rates,,,,,,,,
E2389,,,Prevailng State Rates,,,,,,,,
E2390,,,$57.68,,,,,,,,
E2391,,,Prevailng State Rates,,,,,,,,
E2392,,,$55.76,,,,,,,,
E2394,,,$79.45,,,,,,,,
E2395,,,Prevailng State Rates,,,,,,,,
E2396,,,$69.10,,,,,,,,
E2397,,,Prevailng State Rates,,,,,,,,
E2398,,,Prevailng State Rates,,,,,,,,
E2402,RR,,$698.61,,,,,,,,
E2510,,,"$5,876.47",,,,,,,,
E2512,,,"$3,135.00",,,,,,,,
E2599,,,Cost Invoice,,,,,,,,
E2601,,,$63.29,,,,,,,,
E2602,,,$123.56,,,,,,,,
E2603,,,$137.46,,,,,,,,
E2604,,,Prevailng State Rates,,,,,,,,
E2605,,,$278.56,,,,,,,,
E2607,,,$761.08,,,,,,,,
E2608,,,Prevailng State Rates,,,,,,,,
E2609,,,"$1,005.96",,,,,,,,
E2611,,,$323.26,,,,,,,,
E2612,,,Prevailng State Rates,,,,,,,,
E2613,,,$406.76,,,,,,,,
E2615,,,$468.09,,,,,,,,
E2616,,,Prevailng State Rates,,,,,,,,
E2617,,,"$1,342.48",,,,,,,,
E2619,,,$53.09,,,,,,,,
E2620,,,$566.79,,,,,,,,
E2621,,,Prevailng State Rates,,,,,,,,
E2622,,,$302.18,,,,,,,,
E2623,,,$550.48,,,,,,,,
E2624,,,$384.65,,,,,,,,
E2626,,,Prevailng State Rates,,,,,,,,
E8000,,,"$2,813.08",,,,,,,,
E8001,,,"$2,009.34",,,,,,,,
K0001,,,$543.50,,,,,,,,
K0001,RR,,$54.35,,,,,,,,
K0002,RR,,Prevailng State Rates,,,,,,,,
K0003,,,$768.00,,,,,,,,
K0003,RR,,$76.80,,,,,,,,
K0004,,,"$1,007.83",,,,,,,,
K0004,RR,,$100.78,,,,,,,,
K0005,,,"$2,222.74",,,,,,,,
K0006,RR,,$111.27,,,,,,,,
K0006,,,"$1,279.61",,,,,,,,
K0007,,,"$1,687.20",,,,,,,,
K0007,RR,,$168.72,,,,,,,,
K0015,,,Prevailng State Rates,,,,,,,,
K0017,,,Prevailng State Rates,,,,,,,,
K0018,,,$37.34,,,,,,,,
K0019,,,$30.88,,,,,,,,
K0020,,,Prevailng State Rates,,,,,,,,
K0037,,,Prevailng State Rates,,,,,,,,
K0038,,,$24.68,,,,,,,,
K0040,,,$75.99,,,,,,,,
K0041,,,$67.76,,,,,,,,
K0042,,,Prevailng State Rates,,,,,,,,
K0043,,,Prevailng State Rates,,,,,,,,
K0044,,,$22.67,,,,,,,,
K0045,,,Prevailng State Rates,,,,,,,,
K0047,,,Prevailng State Rates,,,,,,,,
K0052,,,Prevailng State Rates,,,,,,,,
K0053,RR,,$11.02,,,,,,,,
K0065,,,Prevailng State Rates,,,,,,,,
K0069,,,$124.07,,,,,,,,
K0070,,,$216.32,,,,,,,,
K0071,,,Prevailng State Rates,,,,,,,,
K0072,,,$87.50,,,,,,,,
K0077,,,$69.46,,,,,,,,
K0108,,,Cost Invoice,,,,,,,,
K0108,RR,,Cost Invoice,,,,,,,,
K0195,,,$186.90,,,,,,,,
K0195,RR,,$18.69,,,,,,,,
K0462,RR,,$560.22,,,,,,,,
K0606,,,"$2,900.00",,,,,,,,
K0606,RR,,$290.00,,,,,,,,
K0669,,,$422.82,,,,,,,,
K0733,,,$31.26,,,,,,,,
K0738,RR,,$37.96,,,,,,,,
K0739,,,$15.89,,,,,,,,
K0800,,,Prevailng State Rates,,,,,,,,
K0801,,,Prevailng State Rates,,,,,,,,
K0821,,,Prevailng State Rates,,,,,,,,
K0822,,,Prevailng State Rates,,,,,,,,
K0823,,,Cost Invoice,,,,,,,,
K0823,RR,,Cost Invoice,,,,,,,,
K0824,,,Prevailng State Rates,,,,,,,,
K0825,,,Prevailng State Rates,,,,,,,,
K0827,,,"$8,213.71",,,,,,,,
K0827,RR,,$821.37,,,,,,,,
K0835,,,Prevailng State Rates,,,,,,,,
K0836,,,"$3,912.39",,,,,,,,
K0837,,,"$4,641.01",,,,,,,,
K0838,,,"$4,135.29",,,,,,,,
K0848,,,"$5,468.89",,,,,,,,
K0849,,,Prevailng State Rates,,,,,,,,
K0851,,,Prevailng State Rates,,,,,,,,
K0856,,,"$8,218.17",,,,,,,,
K0857,,,"$6,886.03",,,,,,,,
K0861,,,"$5,754.85",,,,,,,,
K0862,,,"$8,375.66",,,,,,,,
L0120,,,$31.14,,,,,,,,
L0160,,,Prevailng State Rates,,,,,,,,
L0172,,,$120.68,,,,,,,,
L0174,,,$254.09,,,,,,,,
L0180,,,$370.46,,,,,,,,
L0200,,,$581.97,,,,,,,,
L0456,,,$913.75,,,,,,,,
L0457,,,$742.73,,,,,,,,
L0464,,,"$1,365.63",,,,,,,,
L0484,,,Prevailng State Rates,,,,,,,,
L0486,,,"$1,659.47",,,,,,,,
L0621,,,$86.45,,,,,,,,
L0625,,,Prevailng State Rates,,,,,,,,
L0627,,,$377.66,,,,,,,,
L0630,,,$148.79,,,,,,,,
L0631,,,Prevailng State Rates,,,,,,,,
L0637,,,"$1,032.62",,,,,,,,
L0639,,,Prevailng State Rates,,,,,,,,
L0640,,,Prevailng State Rates,,,,,,,,
L0641,,,Prevailng State Rates,,,,,,,,
L0642,,,$312.51,,,,,,,,
L0648,,,$780.46,,,,,,,,
L0650,,,$854.51,,,,,,,,
L0651,,,Prevailng State Rates,,,,,,,,
L0810,,,"$3,562.18",,,,,,,,
L0859,,,"$1,578.32",,,,,,,,
L0861,,,$291.48,,,,,,,,
L0984,,,$60.18,,,,,,,,
L0999,,,Cost Invoice,,,,,,,,
L1006,,,Prevailng State Rates,,,,,,,,
L1020,,,Prevailng State Rates,,,,,,,,
L1040,,,$84.93,,,,,,,,
L1060,,,$99.17,,,,,,,,
L1080,,,Prevailng State Rates,,,,,,,,
L1085,,,Prevailng State Rates,,,,,,,,
L1200,,,"$1,838.71",,,,,,,,
L1210,,,$230.30,,,,,,,,
L1220,,,Prevailng State Rates,,,,,,,,
L1240,,,$73.04,,,,,,,,
L1250,,,Prevailng State Rates,,,,,,,,
L1260,,,Prevailng State Rates,,,,,,,,
L1270,,,$68.19,,,,,,,,
L1290,,,$70.66,,,,,,,,
L1300,,,Prevailng State Rates,,,,,,,,
L1320,,,"$2,737.80",,,,,,,,
L1499,,,$985.71,,,,,,,,
L1620,,,$182.88,,,,,,,,
L1650,,,Prevailng State Rates,,,,,,,,
L1660,,,Prevailng State Rates,,,,,,,,
L1686,,,$814.14,,,,,,,,
L1812,,,$81.56,,,,,,,,
L1820,,,$102.89,,,,,,,,
L1821,,,$186.90,,,,,,,,
L1830,,,$79.99,,,,,,,,
L1832,,,$713.46,,,,,,,,
L1833,,,$400.27,,,,,,,,
L1836,,,$100.04,,,,,,,,
L1843,,,$824.34,,,,,,,,
L1844,,,Prevailng State Rates,,,,,,,,
L1845,,,$747.11,,,,,,,,
L1846,,,"$1,125.30",,,,,,,,
L1850,,,$230.43,,,,,,,,
L1851,,,$692.39,,,,,,,,
L1852,,,$621.36,,,,,,,,
L1902,,,$86.15,,,,,,,,
L1904,,,Prevailng State Rates,,,,,,,,
L1906,,,$105.85,,,,,,,,
L1907,,,$516.97,,,,,,,,
L1930,,,$188.69,,,,,,,,
L1932,,,$819.84,,,,,,,,
L1940,,,$467.60,,,,,,,,
L1945,,,Prevailng State Rates,,,,,,,,
L1950,,,"$1,286.68",,,,,,,,
L1951,,,$771.58,,,,,,,,
L1960,,,$487.86,,,,,,,,
L1970,,,$561.25,,,,,,,,
L1971,,,Prevailng State Rates,,,,,,,,
L1980,,,Prevailng State Rates,,,,,,,,
L2034,,,"$2,742.44",,,,,,,,
L2036,,,"$2,106.61",,,,,,,,
L2050,,,Prevailng State Rates,,,,,,,,
L2108,,,Prevailng State Rates,,,,,,,,
L2112,,,$626.73,,,,,,,,
L2114,,,$769.02,,,,,,,,
L2200,,,$55.79,,,,,,,,
L2210,,,$62.02,,,,,,,,
L2220,,,$85.18,,,,,,,,
L2232,,,Prevailng State Rates,,,,,,,,
L2250,,,$416.98,,,,,,,,
L2270,,,$63.02,,,,,,,,
L2275,,,$118.67,,,,,,,,
L2280,,,$399.15,,,,,,,,
L2300,,,Prevailng State Rates,,,,,,,,
L2320,,,$340.55,,,,,,,,
L2330,,,$408.88,,,,,,,,
L2340,,,$485.74,,,,,,,,
L2350,,,Prevailng State Rates,,,,,,,,
L2360,,,Prevailng State Rates,,,,,,,,
L2370,,,Prevailng State Rates,,,,,,,,
L2385,,,$173.54,,,,,,,,
L2387,,,Prevailng State Rates,,,,,,,,
L2390,,,$141.82,,,,,,,,
L2395,,,Prevailng State Rates,,,,,,,,
L2397,,,$116.31,,,,,,,,
L2405,,,$117.90,,,,,,,,
L2415,,,$164.25,,,,,,,,
L2425,,,Prevailng State Rates,,,,,,,,
L2430,,,Prevailng State Rates,,,,,,,,
L2600,,,Prevailng State Rates,,,,,,,,
L2620,,,Prevailng State Rates,,,,,,,,
L2624,,,$291.46,,,,,,,,
L2755,,,$120.06,,,,,,,,
L2760,,,Prevailng State Rates,,,,,,,,
L2768,,,$119.69,,,,,,,,
L2780,,,Prevailng State Rates,,,,,,,,
L2785,,,Prevailng State Rates,,,,,,,,
L2795,,,$92.71,,,,,,,,
L2800,,,Prevailng State Rates,,,,,,,,
L2810,,,$68.74,,,,,,,,
L2820,,,$76.43,,,,,,,,
L2830,,,$82.69,,,,,,,,
L2840,,,Prevailng State Rates,,,,,,,,
L2850,,,$80.21,,,,,,,,
L2999,,,Cost Invoice,,,,,,,,
L3000,,,$236.35,,,,,,,,
L3003,,,Prevailng State Rates,,,,,,,,
L3010,,,$160.11,,,,,,,,
L3020,,,$165.18,,,,,,,,
L3030,,,$70.12,,,,,,,,
L3031,,,Prevailng State Rates,,,,,,,,
L3040,,,$43.23,,,,,,,,
L3050,,,Prevailng State Rates,,,,,,,,
L3060,,,$67.75,,,,,,,,
L3100,,,$58.47,,,,,,,,
L3150,,,Prevailng State Rates,,,,,,,,
L3170,,,Prevailng State Rates,,,,,,,,
L3202,,,$52.95,,,,,,,,
L3203,,,$58.84,,,,,,,,
L3206,,,$47.84,,,,,,,,
L3207,,,Prevailng State Rates,,,,,,,,
L3260,,,$26.21,,,,,,,,
L3300,,,Prevailng State Rates,,,,,,,,
L3310,,,Prevailng State Rates,,,,,,,,
L3332,,,$67.75,,,,,,,,
L3350,,,Prevailng State Rates,,,,,,,,
L3540,,,Prevailng State Rates,,,,,,,,
L3650,,,$54.45,,,,,,,,
L3660,,,$113.31,,,,,,,,
L3670,,,$101.24,,,,,,,,
L3675,,,$187.82,,,,,,,,
L3702,,,$355.38,,,,,,,,
L3710,,,$156.72,,,,,,,,
L3760,,,$378.93,,,,,,,,
L3761,,,$535.20,,,,,,,,
L3762,,,$89.90,,,,,,,,
L3766,,,Prevailng State Rates,,,,,,,,
L3806,,,Prevailng State Rates,,,,,,,,
L3807,,,$209.08,,,,,,,,
L3808,,,Prevailng State Rates,,,,,,,,
L3809,,,$171.23,,,,,,,,
L3906,,,Prevailng State Rates,,,,,,,,
L3908,,,$62.35,,,,,,,,
L3913,,,Prevailng State Rates,,,,,,,,
L3915,,,Prevailng State Rates,,,,,,,,
L3916,,,Prevailng State Rates,,,,,,,,
L3918,,,$88.37,,,,,,,,
L3923,,,$82.34,,,,,,,,
L3924,,,$82.34,,,,,,,,
L3925,,,Prevailng State Rates,,,,,,,,
L3933,,,Prevailng State Rates,,,,,,,,
L3960,,,Prevailng State Rates,,,,,,,,
L3980,,,$266.26,,,,,,,,
L3982,,,$321.52,,,,,,,,
L3984,,,$309.41,,,,,,,,
L3995,,,$31.26,,,,,,,,
L3999,,,Cost Invoice,,,,,,,,
L4002,,,$25.86,,,,,,,,
L4205,,,$21.25,,,,,,,,
L4210,,,$235.37,,,,,,,,
L4350,,,$86.63,,,,,,,,
L4360,,,Prevailng State Rates,,,,,,,,
L4361,,,$254.48,,,,,,,,
L4386,,,$145.65,,,,,,,,
L4387,,,$145.65,,,,,,,,
L4396,,,Prevailng State Rates,,,,,,,,
L4397,,,$151.58,,,,,,,,
L4398,,,Prevailng State Rates,,,,,,,,
L4631,,,"$1,405.45",,,,,,,,
L5000,,,$473.78,,,,,,,,
L5020,,,"$3,116.35",,,,,,,,
L5050,,,"$2,527.66",,,,,,,,
L5100,,,Prevailng State Rates,,,,,,,,
L5150,,,Prevailng State Rates,,,,,,,,
L5301,,,"$2,627.00",,,,,,,,
L5321,,,"$4,058.29",,,,,,,,
L5331,,,"$8,476.12",,,,,,,,
L5450,,,$413.72,,,,,,,,
L5530,,,"$2,769.98",,,,,,,,
L5540,,,"$2,074.68",,,,,,,,
L5585,,,Prevailng State Rates,,,,,,,,
L5590,,,Prevailng State Rates,,,,,,,,
L5611,,,Prevailng State Rates,,,,,,,,
L5618,,,$292.93,,,,,,,,
L5620,,,$278.14,,,,,,,,
L5622,,,Prevailng State Rates,,,,,,,,
L5624,,,$353.18,,,,,,,,
L5626,,,$754.78,,,,,,,,
L5629,,,$297.99,,,,,,,,
L5630,,,Prevailng State Rates,,,,,,,,
L5631,,,$412.00,,,,,,,,
L5632,,,Prevailng State Rates,,,,,,,,
L5636,,,Prevailng State Rates,,,,,,,,
L5637,,,$279.16,,,,,,,,
L5643,,,Prevailng State Rates,,,,,,,,
L5645,,,$748.18,,,,,,,,
L5646,,,$809.55,,,,,,,,
L5647,,,$745.90,,,,,,,,
L5649,,,"$1,887.15",,,,,,,,
L5650,,,$538.14,,,,,,,,
L5651,,,"$1,126.09",,,,,,,,
L5652,,,$408.82,,,,,,,,
L5654,,,Prevailng State Rates,,,,,,,,
L5655,,,Prevailng State Rates,,,,,,,,
L5656,,,Prevailng State Rates,,,,,,,,
L5658,,,Prevailng State Rates,,,,,,,,
L5665,,,$706.73,,,,,,,,
L5668,,,$105.21,,,,,,,,
L5670,,,$408.83,,,,,,,,
L5671,,,$621.90,,,,,,,,
L5673,,,$517.34,,,,,,,,
L5676,,,Prevailng State Rates,,,,,,,,
L5678,,,Prevailng State Rates,,,,,,,,
L5679,,,$559.72,,,,,,,,
L5681,,,"$1,210.86",,,,,,,,
L5682,,,Prevailng State Rates,,,,,,,,
L5683,,,"$1,210.86",,,,,,,,
L5685,,,$117.90,,,,,,,,
L5686,,,Prevailng State Rates,,,,,,,,
L5688,,,$65.43,,,,,,,,
L5692,,,Prevailng State Rates,,,,,,,,
L5694,,,Prevailng State Rates,,,,,,,,
L5700,,,"$3,423.87",,,,,,,,
L5701,,,"$4,160.74",,,,,,,,
L5704,,,$571.80,,,,,,,,
L5705,,,Prevailng State Rates,,,,,,,,
L5706,,,Prevailng State Rates,,,,,,,,
L5707,,,"$1,946.92",,,,,,,,
L5781,,,"$4,218.07",,,,,,,,
L5783,,,Prevailng State Rates,,,,,,,,
L5785,,,Prevailng State Rates,,,,,,,,
L5812,,,Prevailng State Rates,,,,,,,,
L5814,,,"$3,418.73",,,,,,,,
L5828,,,"$3,389.41",,,,,,,,
L5845,,,"$1,649.93",,,,,,,,
L5848,,,"$1,267.04",,,,,,,,
L5850,,,$119.95,,,,,,,,
L5856,,,"$18,509.00",,,,,,,,
L5910,,,$339.61,,,,,,,,
L5920,,,$497.54,,,,,,,,
L5925,,,$408.96,,,,,,,,
L5926,,,$997.12,,,,,,,,
L5940,,,$584.79,,,,,,,,
L5950,,,$840.58,,,,,,,,
L5960,,,"$1,414.20",,,,,,,,
L5962,,,"$1,081.75",,,,,,,,
L5964,,,Prevailng State Rates,,,,,,,,
L5968,,,"$3,345.14",,,,,,,,
L5971,,,$338.57,,,,,,,,
L5972,,,$367.58,,,,,,,,
L5973,,,"$18,520.65",,,,,,,,
L5974,,,Prevailng State Rates,,,,,,,,
L5975,,,Prevailng State Rates,,,,,,,,
L5980,,,"$4,865.79",,,,,,,,
L5981,,,"$2,365.71",,,,,,,,
L5984,,,$677.39,,,,,,,,
L5986,,,$716.96,,,,,,,,
L5987,,,"$7,449.77",,,,,,,,
L5988,,,Prevailng State Rates,,,,,,,,
L5990,,,Prevailng State Rates,,,,,,,,
L5999,,,Cost Invoice,,,,,,,,
L6110,,,Prevailng State Rates,,,,,,,,
L6200,,,Prevailng State Rates,,,,,,,,
L6205,,,Prevailng State Rates,,,,,,,,
L6605,,,Prevailng State Rates,,,,,,,,
L6615,,,Prevailng State Rates,,,,,,,,
L6620,,,Prevailng State Rates,,,,,,,,
L6686,,,Prevailng State Rates,,,,,,,,
L6688,,,Prevailng State Rates,,,,,,,,
L6692,,,$771.89,,,,,,,,
L6698,,,Prevailng State Rates,,,,,,,,
L6704,,,Prevailng State Rates,,,,,,,,
L6721,,,Prevailng State Rates,,,,,,,,
L6805,,,Prevailng State Rates,,,,,,,,
L6890,,,$256.30,,,,,,,,
L7368,,,Prevailng State Rates,,,,,,,,
L7400,,,Prevailng State Rates,,,,,,,,
L7401,,,Prevailng State Rates,,,,,,,,
L7403,,,Prevailng State Rates,,,,,,,,
L7404,,,Prevailng State Rates,,,,,,,,
L7499,,,Cost Invoice,,,,,,,,
L7510,,,$235.37,,,,,,,,
L7520,,,$33.77,,,,,,,,
L7700,,,Prevailng State Rates,,,,,,,,
L8000,,,$38.70,,,,,,,,
L8001,,,$169.98,,,,,,,,
L8002,,,Prevailng State Rates,,,,,,,,
L8010,,,Cost Invoice,,,,,,,,
L8015,,,$84.36,,,,,,,,
L8020,,,$225.91,,,,,,,,
L8030,,,$295.82,,,,,,,,
L8031,,,Prevailng State Rates,,,,,,,,
L8032,,,$55.13,,,,,,,,
L8035,,,Prevailng State Rates,,,,,,,,
L8400,,,$17.41,,,,,,,,
L8410,,,$36.52,,,,,,,,
L8417,,,$69.23,,,,,,,,
L8420,,,$18.81,,,,,,,,
L8430,,,$21.48,,,,,,,,
L8440,,,$39.22,,,,,,,,
L8460,,,$81.83,,,,,,,,
L8470,,,$6.26,,,,,,,,
L8480,,,$11.51,,,,,,,,
L8500,,,Prevailng State Rates,,,,,,,,
L8501,,,$107.61,,,,,,,,
L8615,,,Prevailng State Rates,,,,,,,,
L8616,,,Prevailng State Rates,,,,,,,,
L8618,,,Prevailng State Rates,,,,,,,,
L8619,,,"$11,131.45",,,,,,,,
L8623,,,Prevailng State Rates,,,,,,,,
L8624,,,Prevailng State Rates,,,,,,,,
L8629,,,Prevailng State Rates,,,,,,,,
L8681,,,Prevailng State Rates,,,,,,,,
L8691,,,"$2,333.52",,,,,,,,
L8692,,,"$2,351.98",,,,,,,,
L8694,,,"$1,279.64",,,,,,,,
L9900,,,Cost Invoice,,,,,,,,
S1040,,,"$2,308.17",,,,,,,,
S8120,,,Prevailng State Rates,,,,,,,,
T4521,,,Prevailng State Rates,,,,,,,,
T4522,,,Prevailng State Rates,,,,,,,,
T4523,,,Prevailng State Rates,,,,,,,,
T4524,,,Prevailng State Rates,,,,,,,,
T4525,,,Prevailng State Rates,,,,,,,,
T4526,,,Prevailng State Rates,,,,,,,,
T4527,,,Prevailng State Rates,,,,,,,,
T4528,,,Prevailng State Rates,,,,,,,,
T4530,,,Prevailng State Rates,,,,,,,,
T4531,,,Prevailng State Rates,,,,,,,,
T4532,,,Prevailng State Rates,,,,,,,,
T4534,,,Prevailng State Rates,,,,,,,,
T4535,,,Prevailng State Rates,,,,,,,,
T4536,,,Prevailng State Rates,,,,,,,,
T4537,,,Prevailng State Rates,,,,,,,,
T4541,,,Prevailng State Rates,,,,,,,,
T4543,,,Prevailng State Rates,,,,,,,,
